Year,Cause of death,unter 1 Jahr,1 bis unter 15 Jahre,15 bis unter 20 Jahre,20 bis unter 25 Jahre,25 bis unter 30 Jahre,30 bis unter 35 Jahre,35 bis unter 40 Jahre,40 bis unter 45 Jahre,45 bis unter 50 Jahre,50 bis unter 55 Jahre,55 bis unter 60 Jahre,60 bis unter 65 Jahre,65 bis unter 70 Jahre,70 bis unter 75 Jahre,75 bis unter 80 Jahre,80 bis unter 85 Jahre,85 Jahre und mehr,Total
2020,Mental and behavioral disorders durch Alkohol,0,0,0,3,11,46,103,153,257,564,839,848,773,469,425,326,193,5012
2020,Mental and behavioral disorders due to psychoactive substance use,0,0,0,0,27,53,89,114,92,109,79,40,26,9,0,10,14,695
2020,Diseases of the nervous system and sense organs,32,112,46,79,64,126,156,210,292,616,1088,1437,2024,2918,5579,8720,11931,35430
2020,Meningitis,0,0,0,0,0,0,0,4,0,0,0,12,8,17,12,20,17,102
2020,Diseases of the circulatory system,30,47,42,61,119,258,471,833,1686,3829,7097,10830,15706,20174,35973,68191,172654,338001
2020,Hypertension (high blood pressure),0,0,0,0,4,9,29,41,114,227,495,771,1118,1685,3647,8400,31356,47900
2020,Ischemic heart diseases,0,0,0,0,16,59,126,325,716,1788,3385,5196,7208,8596,13970,24993,55075,121462
2020,Acute or recurrent myocardial infarction,0,0,0,4,0,43,89,240,501,1225,2190,3105,3859,4081,5673,8739,14765,44529
2020,Other forms of heart disease,22,23,19,25,29,76,113,156,257,603,998,1574,2412,3389,6770,14375,42717,73558
2020,Other diseases of the endocardium,0,0,0,0,3,0,18,32,51,84,182,292,480,742,1470,3046,8284,14704
2020,Cerebrovascular diseases,0,10,9,7,27,43,76,124,272,586,1103,1654,2666,3620,6745,11934,24430,53308
2020,"Stroke, not specified as hemorrhage or infarction",0,0,0,0,0,0,0,8,14,36,80,179,372,537,1123,2346,6219,10918
2020,"Diseases of arteries, arterioles, and capillaries",0,0,4,0,7,0,30,55,96,181,383,644,831,1018,1516,2386,4719,11890
2020,Diseases of the respiratory system,15,34,0,20,22,42,81,143,278,736,1681,3177,5065,6406,9338,13115,21185,61348
2020,Influenza,0,8,0,0,0,5,8,11,18,37,51,76,114,88,161,260,458,1307
2020,Pneumonia,0,12,0,0,0,16,0,46,76,131,258,386,611,983,1878,3589,7883,15899
2020,Chronic diseases of the lower respiratory tract,0,0,0,0,7,0,19,48,112,430,1111,2298,3627,4368,5488,6591,8803,32922
2020,Asthma,0,0,0,0,0,0,8,10,23,34,66,71,59,71,101,178,405,1046
2020,"COVID-19, virus identified",0,3,0,0,16,17,37,60,150,307,628,1109,1722,2582,4933,9184,17758,38510
2020,"COVID-19, virus not identified",0,0,0,0,0,0,5,9,12,19,32,43,56,81,145,274,567,1248
2020,Diseases of the digestive system,10,11,0,19,51,150,338,519,913,1925,3061,3648,4205,3771,4931,6882,12071,42507
2020,"Ulcer of the stomach, duodenum, peptic, peptic jejuni",0,0,0,0,0,4,10,11,29,43,110,134,182,213,322,447,1064,2569
2020,Diseases of the liver,0,0,0,10,27,106,221,387,663,1390,2139,2406,2452,1798,1675,1682,1325,16286
2020,"Alcoholic liver disease, chronic hepatitis, liver fibrosis, and cirrhosis",0,0,0,0,24,98,201,369,628,1327,2035,2276,2285,1645,1451,1384,973,14700
2020,Diseases of the skin and subcutaneous tissue,0,0,0,0,0,0,0,0,12,20,44,82,99,125,203,373,746,1721
2020,Diseases of the musculoskeletal system and connective tissue,0,0,0,0,0,16,18,16,41,106,159,249,350,429,741,1172,2403,5713
2020,Chronic polyarthritis and arthrosis,0,0,0,0,0,0,0,0,10,11,30,51,74,123,205,290,638,1439
2020,Diseases of the genitourinary system,0,0,0,0,0,8,18,31,65,162,274,504,872,1396,2757,5642,13651,25390
2020,Diseases of the kidney,0,0,0,0,0,6,12,22,43,103,190,328,598,924,1854,3978,10196,18263
2020,"Pregnancy, childbirth, and the puerperium",0,0,0,0,5,8,10,4,0,0,0,0,0,0,0,0,0,28
2020,Certain conditions originating in the perinatal period,1252,0,0,0,0,0,0,0,0,8,12,0,12,3,7,0,5,1351
2020,"Congenital malformations, deformations, and chromosomal abnormalities",731,115,25,31,24,32,44,43,68,124,184,172,134,64,62,73,104,2030
2020,Congenital malformations of the nervous system,67,22,0,6,0,0,0,9,12,4,0,0,0,0,0,0,0,160
2020,Congenital malformations of the circulatory system,258,39,11,12,7,10,17,11,14,26,17,20,24,12,22,34,50,584
2020,Symptoms and abnormal clinical and laboratory findings,223,125,86,148,220,313,471,642,1040,1848,2892,3302,3376,3219,3838,4766,8720,35229
2020,Sudden infant death syndrome,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
2020,Other ill-defined and unknown causes of mortality,135,117,86,145,216,304,453,625,1010,1797,2813,3216,3270,3071,3573,4196,5718,30745
2020,External causes of morbidity and mortality,28,194,438,761,766,878,1037,1051,1153,1799,2206,2163,2293,2419,3889,6701,14018,41794
2020,Accidents including late effects,15,130,253,371,315,357,428,442,515,745,1039,1224,1448,1698,2951,5487,12497,29915
2020,Transport accidents,0,46,178,229,177,162,137,132,156,214,281,231,198,183,221,305,190,3041
2020,Falls,0,12,10,20,20,34,45,67,100,176,294,432,658,853,1768,3622,9098,17211
2020,Drowning and submersion,0,36,0,0,0,0,0,17,15,20,21,26,28,27,40,44,27,371
2020,"Exposure to smoke, fire, and flames",0,5,0,0,0,8,8,0,11,29,33,33,28,28,39,43,46,336
2020,Accidental poisoning: harmful substances (incl. exposure),0,0,33,55,61,90,160,134,118,128,99,80,51,41,36,48,65,1203
2020,Intentional self-harm,0,25,155,328,366,430,500,486,525,896,990,809,686,554,722,878,856,9206
2020,Assault,11,28,0,22,28,35,34,29,24,28,28,19,13,17,0,13,14,364
2020,"Event of undetermined intent",0,10,0,40,54,54,74,92,89,127,145,109,141,142,196,310,631,2239
2020,Insgesamt,2373,933,801,1378,1667,2607,4061,5803,9704,20808,36524,50936,67524,78728,123228,194795,383702,985572
2021,Certain infectious and parasitic diseases,14,18,0,19,12,33,60,103,146,287,483,669,894,1270,1713,3331,5812,14870
2021,Tuberculosis and its sequelae,0,0,0,0,0,0,0,8,0,0,22,19,14,26,29,48,69,267
2021,Meningococcal infection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2021,Viral hepatitis,0,0,0,0,0,3,9,24,25,49,48,51,51,55,47,63,84,511
2021,HIV disease,0,0,0,0,0,0,0,18,25,30,33,23,0,0,15,0,0,218
2021,Neoplasms,19,222,117,130,212,503,887,1552,2896,7004,14005,20597,26613,31141,34376,47157,49729,237160
2021,Malignant neoplasms,13,214,116,127,210,486,872,1527,2856,6896,13820,20314,26102,30463,33334,45232,46486,229068
2021,"Neoplasms of the lip, oral cavity, and pharynx",0,0,0,0,0,0,13,24,101,273,609,795,884,719,596,649,543,5217
2021,Neoplasms of the esophagus,0,0,0,0,0,0,15,43,70,254,565,825,881,882,753,903,621,5812
2021,Neoplasms of the stomach,0,0,0,9,6,19,57,91,147,340,620,755,829,1003,1062,1601,1756,8296
2021,Neoplasms of the colon,0,0,0,0,10,42,49,70,154,376,699,1006,1384,1866,2034,3224,4153,15072
2021,"Neoplasms of the rectum, anus, and rectosigmoid junction",0,0,0,0,0,14,37,51,122,265,531,711,913,1048,1097,1454,1543,7793
2021,"Neoplasms of the liver, biliary tract, and pancreas",0,0,3,0,18,28,63,140,309,818,1707,2746,3579,4575,4972,6629,5403,30994
2021,Neoplasms of the liver and intrahepatic bile ducts,0,0,0,0,0,14,19,46,83,210,428,792,1065,1408,1281,1638,1148,8147
2021,Neoplasms of the pancreas,0,0,0,0,6,10,31,82,197,527,1111,1677,2132,2679,3157,4105,3456,19172
2021,"Neoplasms of the larynx, trachea, bronchi, and lung",0,0,0,0,0,14,68,177,450,1428,3392,5887,7594,7871,7173,7042,4837,45940
2021,Neoplasms of the bronchi and lung,0,0,0,0,0,14,67,173,440,1379,3290,5685,7386,7660,6973,6857,4670,44601
2021,Melanoma and other malignant neoplasms of the skin,0,0,0,0,0,16,30,47,67,144,227,248,293,412,461,849,1300,4106
2021,Malignant melanoma of the skin,0,0,0,0,0,15,26,42,66,136,207,216,244,344,361,602,657,2928
2021,Neoplasms of the breast,0,0,0,0,19,0,169,301,0,881,1401,1457,1625,1932,2275,3455,4634,18636
2021,Neoplasms of the genital and urinary organs,0,0,3,9,28,68,114,196,364,778,1679,2563,3777,4784,6259,9845,11697,42170
2021,Neoplasms of the cervix uteri,0,0,0,0,6,23,50,70,76,136,185,175,159,154,119,183,198,1535
2021,"Neoplasms of the corpus uteri and uterus, part unspecified",0,0,0,0,0,3,4,13,33,71,155,209,272,365,368,547,594,2634
2021,Neoplasms of the ovary,0,0,0,3,0,15,21,40,100,186,410,520,592,685,797,1073,935,5379
2021,Neoplasms of the prostate,0,0,0,0,0,0,0,0,13,71,282,564,1132,1679,2471,4125,5041,15379
2021,"Neoplasms of the kidney, except renal pelvis",0,0,0,0,0,0,10,21,42,105,241,345,491,597,730,1124,1142,4860
2021,Neoplasms of the urinary bladder,0,0,0,0,0,0,0,19,24,72,160,329,460,523,799,1297,2049,5743
2021,"Neoplasms of lymphoid, hematopoietic, and related tissue",0,62,32,30,28,62,62,94,203,356,725,1144,1680,2368,3280,5005,4756,19892
2021,Leukemia,0,56,23,20,21,40,35,47,82,129,298,454,648,931,1339,2035,2042,8204
2021,Benign neoplasms,0,0,0,3,0,0,0,0,0,17,31,33,56,76,107,175,247,767
2021,Diseases of the blood and blood-forming organs,7,16,8,9,0,0,20,24,38,92,112,190,263,324,483,1003,2108,4710
2021,"Endocrine, nutritional, and metabolic diseases",20,59,17,29,45,62,115,212,337,640,1147,1597,2265,2926,3833,7609,16953,37866
2021,Diabetes mellitus,0,0,0,9,19,24,41,95,167,341,649,1043,1544,2069,2773,5592,11615,25984
2021,Mental and behavioral disorders,0,9,14,40,71,119,219,315,424,725,1141,1404,1549,2164,4654,11790,35352,59990
2021,Mental and behavioral disorders durch Alkohol,0,0,0,0,19,40,99,169,268,488,775,896,749,546,361,330,222,4964
2021,Mental and behavioral disorders due to psychoactive substance use,0,0,0,0,33,54,84,97,72,90,74,44,21,0,8,0,15,641
2021,Diseases of the nervous system and sense organs,33,100,53,85,93,125,147,183,288,585,1196,1545,2245,3113,4958,8902,12127,35778
2021,Meningitis,0,0,0,0,0,0,0,0,0,0,0,6,0,16,14,23,15,101
2021,Diseases of the circulatory system,32,35,41,72,125,263,505,919,1664,3846,7255,11296,16189,22048,32534,68494,175301,340619
2021,Hypertension (high blood pressure),0,0,0,0,0,8,24,51,99,228,539,827,1210,1893,3246,8735,31995,48861
2021,Ischemic heart diseases,0,0,0,7,0,58,134,327,700,1722,3340,5321,7357,9396,12669,24365,55761,121172
2021,Acute or recurrent myocardial infarction,0,0,0,6,0,44,99,240,503,1181,2189,3154,3927,4535,5311,8672,15308,45181
2021,Other forms of heart disease,21,16,14,28,58,63,133,171,265,609,1088,1658,2518,3772,6215,14732,43652,75013
2021,Other diseases of the endocardium,0,0,0,0,0,0,23,24,50,87,212,294,520,766,1327,3120,8543,14988
2021,Cerebrovascular diseases,0,0,11,18,26,43,78,168,252,605,1125,1761,2731,3904,6095,12039,24216,53082
2021,"Stroke, not specified as hemorrhage or infarction",0,0,0,0,0,0,0,9,13,44,108,191,359,588,1024,2263,6029,10629
2021,"Diseases of arteries, arterioles, and capillaries",3,0,0,0,0,22,35,62,88,230,391,670,877,1111,1335,2340,4606,11786
2021,Diseases of the respiratory system,0,20,0,25,19,42,79,100,213,634,1588,3163,4919,6597,8320,12293,19289,57316
2021,Influenza,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,13,38
2021,Pneumonia,0,0,0,0,0,16,30,25,43,133,221,412,676,924,1521,3266,6813,14099
2021,Chronic diseases of the lower respiratory tract,0,0,0,0,0,14,20,45,112,364,1099,2273,3546,4604,5211,6372,8336,32009
2021,Asthma,0,0,0,0,0,8,0,19,21,24,70,76,65,87,112,200,353,1049
2021,"COVID-19, virus identified",0,17,0,25,61,125,189,306,559,1180,2127,3227,4706,6358,8933,15783,27155,70759
2021,"COVID-19, virus not identified",0,0,0,0,0,0,0,0,0,19,19,23,41,47,68,113,215,572
2021,Diseases of the digestive system,12,16,10,21,62,148,337,635,890,1949,2989,3849,4343,4267,4653,7259,12277,43717
2021,"Ulcer of the stomach, duodenum, peptic, peptic jejuni",0,0,0,0,0,0,0,14,18,52,92,162,180,213,294,563,1046,2645
2021,Diseases of the liver,0,0,0,0,29,101,236,463,654,1408,2149,2535,2533,2092,1592,1722,1377,16906
2021,"Alcoholic liver disease, chronic hepatitis, liver fibrosis, and cirrhosis",0,0,0,3,23,92,214,439,627,1349,2044,2385,2361,1912,1395,1438,967,15251
2021,Diseases of the skin and subcutaneous tissue,0,0,0,0,0,0,0,0,15,28,39,77,115,130,190,374,778,1757
2021,Diseases of the musculoskeletal system and connective tissue,0,0,0,0,0,0,22,16,51,102,185,238,359,510,711,1299,2508,6025
2021,Chronic polyarthritis and arthrosis,0,0,0,0,0,0,0,0,0,19,26,52,72,103,184,335,689,1487
2021,Diseases of the genitourinary system,0,3,0,6,8,9,17,37,69,148,319,559,925,1507,2596,5758,14309,26272
2021,Diseases of the kidney,0,3,0,0,6,0,9,29,49,103,220,379,633,1011,1725,3980,10635,18793
2021,"Pregnancy, childbirth, and the puerperium",0,0,0,0,6,10,6,5,0,0,0,0,0,0,0,0,0,28
2021,Certain conditions originating in the perinatal period,1244,15,0,0,0,0,0,0,0,9,0,0,0,12,3,0,7,1342
2021,"Congenital malformations, deformations, and chromosomal abnormalities",707,155,31,16,33,35,44,50,61,110,186,217,150,82,56,83,111,2127
2021,Congenital malformations of the nervous system,81,31,11,0,8,0,0,0,0,0,0,0,0,0,0,6,0,183
2021,Congenital malformations of the circulatory system,237,47,0,0,0,0,19,15,15,23,25,35,34,25,25,31,48,606
2021,Symptoms and abnormal clinical and laboratory findings,238,110,127,157,232,340,522,725,1106,1999,3034,3714,3863,3752,3968,5312,9530,38729
2021,Sudden infant death syndrome,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
2021,Other ill-defined and unknown causes of mortality,153,108,124,156,230,332,508,696,1080,1939,2953,3606,3702,3571,3699,4673,6288,33818
2021,External causes of morbidity and mortality,31,201,451,716,685,825,952,976,1128,1754,2321,2311,2455,2664,3628,7203,14899,43200
2021,Accidents including late effects,22,141,250,343,307,348,409,422,504,765,1123,1313,1612,1848,2776,5996,13413,31592
2021,Transport accidents,0,47,180,189,144,148,127,113,141,233,274,217,210,196,186,281,219,2908
2021,Falls,0,14,0,16,24,22,47,55,96,175,331,498,710,954,1685,3934,9608,18183
2021,Drowning and submersion,0,33,11,18,0,0,0,0,13,19,34,30,33,33,36,51,30,392
2021,"Exposure to smoke, fire, and flames",0,0,0,0,0,3,6,0,11,19,35,43,37,34,34,33,43,321
2021,Accidental poisoning: harmful substances (incl. exposure),0,3,26,68,63,104,146,137,125,111,103,91,64,53,31,44,77,1247
2021,Intentional self-harm,0,27,162,306,326,389,445,457,523,823,1010,830,708,669,673,928,939,9215
2021,Assault,0,24,12,19,16,26,18,26,23,28,25,24,10,12,14,0,16,314
2021,"Event of undetermined intent",0,9,24,46,33,56,71,67,65,120,141,119,98,113,138,233,467,1801
2021,Insgesamt,2368,1000,894,1358,1682,2670,4142,6175,9920,21146,38204,54781,72000,89031,115808,203887,398621,1023687
2022,Certain infectious and parasitic diseases,10,40,12,17,23,43,73,122,181,266,515,806,1108,1519,1910,3761,6941,17347
2022,Tuberculosis and its sequelae,0,0,0,0,0,0,0,0,8,0,15,29,12,31,39,42,70,283
2022,Meningococcal infection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2022,Viral hepatitis,0,0,0,0,0,0,0,23,31,35,65,59,65,54,46,59,58,506
2022,HIV disease,0,0,0,0,0,0,0,28,18,39,34,37,31,24,0,0,0,264
2022,Neoplasms,21,197,101,149,223,532,967,1654,2722,6689,13656,20895,27390,32466,32870,47215,52201,239948
2022,Malignant neoplasms,15,190,98,141,221,523,947,1629,2671,6586,13427,20564,26918,31714,31890,45287,48712,231533
2022,"Neoplasms of the lip, oral cavity, and pharynx",0,0,0,0,0,8,16,48,74,257,589,826,860,751,576,614,597,5223
2022,Neoplasms of the esophagus,0,0,0,0,3,0,21,33,71,225,529,814,977,952,762,887,686,5968
2022,Neoplasms of the stomach,0,0,0,0,0,33,48,95,147,287,527,686,866,1075,990,1476,1751,7990
2022,Neoplasms of the colon,0,0,0,3,13,39,60,112,169,346,723,1013,1351,1728,1952,3177,4258,14945
2022,"Neoplasms of the rectum, anus, and rectosigmoid junction",0,0,0,0,4,0,33,65,101,249,507,793,897,1105,1056,1431,1665,7921
2022,"Neoplasms of the liver, biliary tract, and pancreas",0,0,0,0,8,26,67,125,267,739,1809,2693,3739,4605,4681,6532,5571,30869
2022,Neoplasms of the liver and intrahepatic bile ducts,0,0,0,0,5,15,31,47,77,198,482,750,1113,1421,1241,1584,1205,8175
2022,Neoplasms of the pancreas,0,0,0,0,0,9,27,68,164,472,1171,1688,2274,2674,2899,4173,3583,19204
2022,"Neoplasms of the larynx, trachea, bronchi, and lung",0,0,0,0,0,18,73,148,390,1326,3253,5779,7964,8323,6910,7250,5182,46624
2022,Neoplasms of the bronchi and lung,0,0,0,0,0,17,73,141,376,1284,3140,5605,7713,8082,6708,7040,5022,45209
2022,Melanoma and other malignant neoplasms of the skin,0,0,0,0,10,20,30,53,55,145,214,286,315,430,532,902,1423,4421
2022,Malignant melanoma of the skin,0,0,0,0,10,19,28,50,50,138,194,253,262,359,423,618,736,3146
2022,Neoplasms of the breast,0,0,0,3,13,69,187,318,445,883,1302,1468,1701,2003,2277,3519,4916,19104
2022,Neoplasms of the genital and urinary organs,0,8,0,13,23,61,133,201,325,846,1646,2650,3868,5175,5947,9904,12213,43020
2022,Neoplasms of the cervix uteri,0,0,0,0,3,20,56,66,76,150,164,202,186,171,118,165,151,1528
2022,"Neoplasms of the corpus uteri and uterus, part unspecified",0,0,0,0,0,0,6,16,29,79,169,256,323,399,365,539,614,2798
2022,Neoplasms of the ovary,0,0,0,0,6,13,33,40,83,223,379,496,600,656,701,996,866,5096
2022,Neoplasms of the prostate,0,0,0,0,0,0,0,4,12,55,224,577,1158,1830,2371,4079,5277,15590
2022,"Neoplasms of the kidney, except renal pelvis",0,7,0,0,0,0,8,16,31,120,256,356,436,644,636,1099,1327,4949
2022,Neoplasms of the urinary bladder,0,0,0,0,0,0,0,12,33,68,173,310,470,641,743,1464,2124,6042
2022,"Neoplasms of lymphoid, hematopoietic, and related tissue",3,47,23,37,42,57,81,115,163,362,696,1175,1666,2368,2981,4894,4886,19596
2022,Leukemia,3,41,19,26,29,32,46,61,78,153,279,454,686,947,1220,1971,2150,8195
2022,Benign neoplasms,0,0,0,0,0,0,0,0,12,16,34,48,52,92,108,184,312,876
2022,Diseases of the blood and blood-forming organs,14,19,9,10,15,17,23,43,40,83,118,201,246,387,526,1047,2407,5205
2022,"Endocrine, nutritional, and metabolic diseases",27,58,23,28,56,74,133,178,291,624,1152,1659,2290,3263,4075,7966,18664,40561
2022,Diabetes mellitus,0,0,0,13,16,30,63,77,151,352,683,1046,1513,2261,2824,5677,12180,26891
2022,Mental and behavioral disorders,0,7,16,43,53,128,235,366,422,774,1155,1595,1779,2595,4900,13284,41425,68777
2022,Mental and behavioral disorders durch Alkohol,0,0,0,0,0,40,108,193,247,513,801,1020,904,624,410,348,248,5471
2022,Mental and behavioral disorders due to psychoactive substance use,0,0,10,20,27,56,82,97,98,103,76,40,33,15,11,6,12,686
2022,Diseases of the nervous system and sense organs,30,138,81,99,85,127,136,193,327,649,1189,1740,2327,3474,5271,9742,13672,39280
2022,Meningitis,0,8,0,0,0,0,0,0,0,0,0,12,0,11,24,24,30,138
2022,Diseases of the circulatory system,36,50,40,80,116,266,501,944,1525,3498,7182,11508,16815,23731,32673,70749,188505,358219
2022,Hypertension (high blood pressure),0,0,0,0,0,7,0,51,88,242,528,856,1302,2148,3262,9082,34728,52323
2022,Ischemic heart diseases,0,0,0,0,21,63,139,327,614,1594,3329,5382,7515,9940,12676,24904,59464,125984
2022,Acute or recurrent myocardial infarction,0,0,0,0,16,46,100,238,450,1113,2175,3180,4139,4788,5230,8916,16208,46608
2022,Other forms of heart disease,28,21,15,28,33,83,122,185,267,524,1065,1665,2606,4080,6286,15521,48222,80751
2022,Other diseases of the endocardium,0,0,0,0,0,0,13,37,57,81,222,331,537,896,1281,3220,9227,15923
2022,Cerebrovascular diseases,3,0,12,14,15,48,98,155,233,563,1106,1866,2905,4256,6150,12437,25398,55265
2022,"Stroke, not specified as hemorrhage or infarction",0,0,0,0,0,0,0,0,13,36,91,198,354,619,1021,2266,5953,10562
2022,"Diseases of arteries, arterioles, and capillaries",0,0,0,0,12,10,33,62,98,200,396,611,956,1120,1415,2269,4321,11517
2022,Diseases of the respiratory system,10,45,16,20,29,38,73,126,241,665,1751,3676,5815,7955,9090,14273,23810,67633
2022,Influenza,0,12,0,0,0,3,0,0,9,21,35,65,94,120,168,364,827,1741
2022,Pneumonia,0,11,0,6,9,15,13,38,63,130,256,488,717,1188,1645,3655,8512,16757
2022,Chronic diseases of the lower respiratory tract,0,0,0,0,0,8,30,46,101,388,1155,2634,4208,5468,5728,7126,9471,36377
2022,Asthma,0,0,0,0,0,0,0,14,18,38,69,76,82,83,98,218,481,1201
2022,"COVID-19, virus identified",0,34,15,24,35,52,99,140,229,493,962,1598,2496,3815,5421,11438,25174,52029
2022,"COVID-19, virus not identified",0,0,0,0,0,0,0,0,0,5,0,10,16,18,23,64,171,328
2022,Diseases of the digestive system,18,18,12,24,55,185,408,629,912,1844,3020,4111,4555,4773,4562,7584,13327,46037
2022,"Ulcer of the stomach, duodenum, peptic, peptic jejuni",0,0,0,0,0,0,0,0,24,51,118,176,199,260,320,550,1147,2864
2022,Diseases of the liver,0,0,0,0,25,117,284,461,676,1316,2126,2646,2621,2259,1462,1787,1467,17266
2022,"Alcoholic liver disease, chronic hepatitis, liver fibrosis, and cirrhosis",0,0,0,0,21,110,264,439,648,1240,2019,2472,2428,2041,1262,1476,1037,15464
2022,Diseases of the skin and subcutaneous tissue,0,0,0,0,0,0,13,0,23,29,56,67,117,166,222,407,844,1956
2022,Diseases of the musculoskeletal system and connective tissue,0,0,0,0,0,9,18,35,46,96,176,280,416,580,733,1407,3004,6826
2022,Chronic polyarthritis and arthrosis,0,0,0,0,0,0,0,0,0,13,31,55,87,133,191,367,790,1681
2022,Diseases of the genitourinary system,0,0,0,0,7,9,24,33,45,159,346,592,1012,1696,2744,6336,15929,28937
2022,Diseases of the kidney,0,0,0,0,0,6,18,24,31,108,243,397,643,1104,1741,4298,11666,20286
2022,"Pregnancy, childbirth, and the puerperium",0,0,0,0,5,11,14,0,0,0,0,0,0,0,0,0,0,30
2022,Certain conditions originating in the perinatal period,1227,21,6,0,3,0,6,0,9,10,15,15,12,8,11,10,9,1372
2022,"Congenital malformations, deformations, and chromosomal abnormalities",681,172,42,33,34,41,34,39,69,115,237,216,171,95,60,100,128,2267
2022,Congenital malformations of the nervous system,54,39,11,8,10,9,0,7,0,0,0,10,6,0,0,0,4,190
